Time,i-c1.S,i-c1.E,i-c1.P,i-c1.Iu,i-c1.Ic,i-c1.Ru,i-c1.Rc,i-c1.D,i-c1.cases,i-c1.Phase
775.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
775.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
775.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
775.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
775.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
775.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
775.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
775.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
776.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
777.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
778.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
779.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
780.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
781.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
782.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
783.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
784.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
785.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
786.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
787.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
788.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
789.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
789.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
